x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,class
0.5802059173583984,0.7968764305114746,8.160887432495656e-07,0.5242904424667358,0.7642261981964111,-0.035119008272886276,0.5048640966415405,0.6711826920509338,-0.056896358728408813,0.5378237962722778,0.594098687171936,-0.07566473633050919,0.5754935145378113,0.542698323726654,-0.09356920421123505,0.5057870745658875,0.5822263360023499,-0.057726215571165085,0.47560906410217285,0.47572940587997437,-0.09207186847925186,0.45728984475135803,0.4033478796482086,-0.11317510902881622,0.4400377571582794,0.3407130837440491,-0.12677572667598724,0.5613478422164917,0.5742157101631165,-0.0622812882065773,0.5714051723480225,0.44539687037467957,-0.09609305113554001,0.5783199071884155,0.36441218852996826,-0.1137736439704895,0.583682656288147,0.2947773337364197,-0.12115618586540222,0.6136160492897034,0.6006215810775757,-0.06825432181358337,0.6154438853263855,0.5521793961524963,-0.10922922939062119,0.5981059074401855,0.6178450584411621,-0.10574208945035934,0.5884647965431213,0.6633045673370361,-0.0910143032670021,0.6588649749755859,0.6456238627433777,-0.07640311121940613,0.6556115746498108,0.6043118834495544,-0.10566247999668121,0.6374117136001587,0.6542220115661621,-0.09275437891483307,0.6283940672874451,0.6949652433395386,-0.07494937628507614,peace
0.5886292457580566,0.7948799729347229,8.442953571830003e-07,0.5200241208076477,0.7442466616630554,-0.027152273803949356,0.5026960372924805,0.6412404179573059,-0.03886258229613304,0.5503368973731995,0.5707147121429443,-0.05028499662876129,0.5932211875915527,0.5320191979408264,-0.06052834913134575,0.504910945892334,0.551371157169342,-0.02847922407090664,0.47415098547935486,0.44401654601097107,-0.050422586500644684,0.4527711868286133,0.37525510787963867,-0.06333869695663452,0.4353957176208496,0.31607088446617126,-0.07188326865434647,0.562775194644928,0.5414087176322937,-0.033639129251241684,0.5686962008476257,0.41817885637283325,-0.05686859041452408,0.5725199580192566,0.33610525727272034,-0.0718894749879837,0.5785809755325317,0.2677302360534668,-0.07818172127008438,0.6152660846710205,0.5696189403533936,-0.04140827804803848,0.607759416103363,0.5290433168411255,-0.07588471472263336,0.5888060927391052,0.5928611159324646,-0.0769408717751503,0.5819830894470215,0.6382644176483154,-0.06601598113775253,0.6602692008018494,0.6163697242736816,-0.051172491163015366,0.6458744406700134,0.5849502682685852,-0.07692049443721771,0.6248784065246582,0.6302886009216309,-0.06903453171253204,0.6176904439926147,0.6662832498550415,-0.055661026388406754,peace
0.5847336649894714,0.7878667712211609,7.933475671961787e-07,0.5175806283950806,0.730087399482727,-0.023630598559975624,0.5007632374763489,0.6296473145484924,-0.0362061932682991,0.5435107946395874,0.5587064623832703,-0.04994867369532585,0.5806085467338562,0.5193860530853271,-0.06247914209961891,0.5033971071243286,0.5349892377853394,-0.023395881056785583,0.4740845561027527,0.4292411506175995,-0.0457257516682148,0.4510270059108734,0.3625154495239258,-0.05967264994978905,0.4333164095878601,0.30401620268821716,-0.06917068362236023,0.5584380626678467,0.5245869755744934,-0.031239725649356842,0.5654246807098389,0.4024423360824585,-0.055731311440467834,0.5702939033508301,0.3220999240875244,-0.0723021999001503,0.5786387920379639,0.25273171067237854,-0.08026962727308273,0.6098970174789429,0.5498069524765015,-0.04157808795571327,0.6043170094490051,0.5074871182441711,-0.07544728368520737,0.5798981189727783,0.5725633502006531,-0.07645447552204132,0.5696712732315063,0.619793713092804,-0.0666763186454773,0.6542993187904358,0.5946040153503418,-0.053887397050857544,0.6370775699615479,0.5661253929138184,-0.07714463770389557,0.6138371229171753,0.6148227453231812,-0.0679144486784935,0.6060771942138672,0.6533237099647522,-0.05465768277645111,peace
0.5825494527816772,0.7780848741531372,7.884411843406269e-07,0.514161229133606,0.7101569175720215,-0.017206748947501183,0.4987471401691437,0.603947639465332,-0.02446868270635605,0.5401074886322021,0.5275007486343384,-0.03466461971402168,0.5758079290390015,0.48375505208969116,-0.044035639613866806,0.5016530156135559,0.515068769454956,-0.009165463969111443,0.47081416845321655,0.410162091255188,-0.02686298079788685,0.44965660572052,0.3436920642852783,-0.037574611604213715,0.43225860595703125,0.2866702675819397,-0.0445774681866169,0.5577775835990906,0.5071518421173096,-0.019630560651421547,0.5678086280822754,0.3804764151573181,-0.040484718978405,0.5723844170570374,0.29852911829948425,-0.056668978184461594,0.5792698264122009,0.23294460773468018,-0.06386348605155945,0.6091462969779968,0.5350146293640137,-0.032707616686820984,0.5987399816513062,0.4933798313140869,-0.0656038448214531,0.5742502212524414,0.5570957660675049,-0.06959137320518494,0.5649198293685913,0.6048353314399719,-0.06107962131500244,0.6522306799888611,0.5811107754707336,-0.047025784850120544,0.6286895871162415,0.5499213933944702,-0.06969621777534485,0.6055966019630432,0.599689781665802,-0.061341121792793274,0.5982984304428101,0.6420099139213562,-0.0483354851603508,peace
0.5807545781135559,0.7651260495185852,7.86832117682934e-07,0.5144319534301758,0.7021898627281189,-0.019092543050646782,0.49904757738113403,0.5958088636398315,-0.028063025325536728,0.535917341709137,0.5158500671386719,-0.03988475352525711,0.5708671808242798,0.47015318274497986,-0.050514303147792816,0.5006557106971741,0.5046373605728149,-0.013728243298828602,0.4704427421092987,0.39539432525634766,-0.033953841775655746,0.44937601685523987,0.32786664366722107,-0.04508908838033676,0.43272286653518677,0.2713427245616913,-0.051820483058691025,0.5560925602912903,0.49623316526412964,-0.023938864469528198,0.5682213306427002,0.36682194471359253,-0.048378340899944305,0.5777242183685303,0.2823503315448761,-0.06514772772789001,0.5891568660736084,0.21553641557693481,-0.07220211625099182,0.6069803237915039,0.5240257978439331,-0.03695682808756828,0.5973694324493408,0.48072999715805054,-0.07371693849563599,0.574644148349762,0.5462817549705505,-0.07843480259180069,0.5658408999443054,0.5955206155776978,-0.06961321830749512,0.6503716707229614,0.5689351558685303,-0.05118105188012123,0.6280443668365479,0.5335519313812256,-0.07666407525539398,0.6040546298027039,0.5829100012779236,-0.0693962499499321,0.5946929454803467,0.6265585422515869,-0.05680007487535477,peace
0.5821108222007751,0.7518326044082642,8.446247079518798e-07,0.5162680149078369,0.6930165886878967,-0.01973240077495575,0.49952372908592224,0.5896298885345459,-0.02813621051609516,0.5362372398376465,0.5104289054870605,-0.03896119073033333,0.5718160271644592,0.46301764249801636,-0.04816332086920738,0.498168408870697,0.49421894550323486,-0.013135959394276142,0.4682294726371765,0.38419994711875916,-0.03150317817926407,0.44869381189346313,0.31602683663368225,-0.04067739471793175,0.43289947509765625,0.25863462686538696,-0.045980408787727356,0.5553436875343323,0.48609960079193115,-0.022184066474437714,0.5705674886703491,0.35713642835617065,-0.046287450939416885,0.5823819637298584,0.26886147260665894,-0.06310152262449265,0.594588041305542,0.19902440905570984,-0.0699835792183876,0.6067620515823364,0.5147522687911987,-0.03379368782043457,0.5975180864334106,0.47740161418914795,-0.07100307941436768,0.5768442749977112,0.5488446354866028,-0.07599437236785889,0.5690446496009827,0.6007296442985535,-0.06675053387880325,0.6505718231201172,0.5587013363838196,-0.04648019000887871,0.6271180510520935,0.5310203433036804,-0.07333175092935562,0.6051774621009827,0.5845192074775696,-0.0668007880449295,0.5973997712135315,0.62895667552948,-0.0541025772690773,peace
0.5740690231323242,0.7369333505630493,8.848822972140624e-07,0.5040316581726074,0.6793491840362549,-0.021607089787721634,0.4827650487422943,0.5697358250617981,-0.02990753762423992,0.5287402868270874,0.49380213022232056,-0.03995981067419052,0.5732225179672241,0.45903030037879944,-0.04871520400047302,0.48703712224960327,0.4805251955986023,-0.014940821565687656,0.4572039246559143,0.37021273374557495,-0.030820507556200027,0.43819522857666016,0.30250149965286255,-0.03978104889392853,0.42248865962028503,0.24447324872016907,-0.04605646803975105,0.5429040193557739,0.471622109413147,-0.022110851481556892,0.5566919445991516,0.34317028522491455,-0.043587543070316315,0.5664921402931213,0.2570076584815979,-0.059148743748664856,0.5773363709449768,0.18649062514305115,-0.06601184606552124,0.5927718281745911,0.49739372730255127,-0.031892333179712296,0.5911019444465637,0.45862501859664917,-0.0647386834025383,0.5687218308448792,0.5287327766418457,-0.06794608384370804,0.5587168335914612,0.57923424243927,-0.05859833210706711,0.6358597874641418,0.5375199317932129,-0.043362073600292206,0.621181845664978,0.5056464076042175,-0.06662900745868683,0.5999064445495605,0.5581049919128418,-0.059068504720926285,0.591644823551178,0.6012840270996094,-0.04658940061926842,peace
0.5668218731880188,0.7365856170654297,8.842316674417816e-07,0.5007673501968384,0.6781147718429565,-0.021768974140286446,0.47960519790649414,0.5759537220001221,-0.03335072100162506,0.5162706971168518,0.4929799437522888,-0.04772061109542847,0.5548205375671387,0.44572800397872925,-0.06069410964846611,0.4805987775325775,0.4805213510990143,-0.01711263135075569,0.45172274112701416,0.3701303005218506,-0.03979229927062988,0.43209120631217957,0.3021202087402344,-0.0529261976480484,0.416150838136673,0.2446136772632599,-0.06123271957039833,0.5372266173362732,0.4724661707878113,-0.027255523949861526,0.5527863502502441,0.34178078174591064,-0.0556236170232296,0.5611069202423096,0.2535058856010437,-0.07488183677196503,0.5708969831466675,0.18064585328102112,-0.08344220370054245,0.5887563228607178,0.5011014938354492,-0.039955634623765945,0.5817151665687561,0.4584079384803772,-0.07789204269647598,0.5613322854042053,0.5316608548164368,-0.07846122980117798,0.5555119514465332,0.5812911987304688,-0.06641054898500443,0.6327134370803833,0.5470694899559021,-0.05439823493361473,0.6100810766220093,0.5143076777458191,-0.08018329739570618,0.5886796712875366,0.5663008093833923,-0.06977115571498871,0.5825474858283997,0.6059050559997559,-0.05445026233792305,peace
0.5592384934425354,0.7335161566734314,8.359259027201915e-07,0.4941747188568115,0.677261471748352,-0.02259603515267372,0.47183650732040405,0.5806235671043396,-0.03707988187670708,0.5095357298851013,0.5013818740844727,-0.05381055176258087,0.5495107173919678,0.45397815108299255,-0.06920120120048523,0.47651711106300354,0.4781496524810791,-0.025047611445188522,0.4465011954307556,0.3711351752281189,-0.04965173453092575,0.4262170195579529,0.30507105588912964,-0.06359975785017014,0.4097163677215576,0.24788513779640198,-0.07241799682378769,0.533466100692749,0.47047534584999084,-0.03544102609157562,0.5468845963478088,0.34226226806640625,-0.06373514980077744,0.5551271438598633,0.25836247205734253,-0.08208145201206207,0.5645929574966431,0.1886221170425415,-0.09066798537969589,0.5848097205162048,0.49990344047546387,-0.047992460429668427,0.5787687301635742,0.4666425287723541,-0.08501972258090973,0.5576141476631165,0.5359886288642883,-0.08616893738508224,0.5510488152503967,0.5830461978912354,-0.07570870220661163,0.6281291842460632,0.5479750633239746,-0.06231775879859924,0.6076640486717224,0.5241612195968628,-0.08751694858074188,0.5849740505218506,0.575133204460144,-0.07781125605106354,0.5767713189125061,0.6148702502250671,-0.06373179703950882,peace
0.5496273636817932,0.7397823929786682,8.298802072204126e-07,0.48311758041381836,0.6784546375274658,-0.023249344900250435,0.4636459946632385,0.5797185897827148,-0.037321288138628006,0.5101616382598877,0.5032398700714111,-0.05349944904446602,0.5565334558486938,0.4614170789718628,-0.0683804303407669,0.46931180357933044,0.4871281683444977,-0.02386176772415638,0.43682995438575745,0.3776496648788452,-0.04722591117024422,0.415674090385437,0.31111210584640503,-0.060754235833883286,0.3993786573410034,0.2530069947242737,-0.06935679167509079,0.5262361764907837,0.47611692547798157,-0.032979901880025864,0.5375385880470276,0.3485237956047058,-0.058624349534511566,0.5449648499488831,0.263979971408844,-0.0761483684182167,0.5551145076751709,0.19461750984191895,-0.08451133221387863,0.5771770477294922,0.5033767223358154,-0.04452669620513916,0.5683757066726685,0.47500014305114746,-0.07811720669269562,0.5462611317634583,0.5402221083641052,-0.07946451753377914,0.5409349203109741,0.5855380892753601,-0.06959842890501022,0.6195077300071716,0.5499817132949829,-0.05816192924976349,0.5969313979148865,0.5249425172805786,-0.07968780398368835,0.5747986435890198,0.5730553865432739,-0.0692453384399414,0.5697460770606995,0.6120949983596802,-0.055213458836078644,peace
